3423		Doloroso Tuesday		"Ryden, William"		1980	(Unpublished)	Y	Comp															0
3424		Dominant Rag		"Read, Alex"		pre 1973		Y	"Baker, Ragtimer"															0
3425		Domino Rag		"Barnard, Len"		1950	(Unpublished)	Y	Carbone															0
3426	x	Domino Rag		"Brandon, Clarence E. "		1913	Syndicate Music Co.	R	"TAR, Brier"									x						0
3427		Domino Rag		"Powers, Reba"		1908	Lew Roberts	R	"TAR, Brier"															0
3428		Domino Rag		"Sack, Harry L."		1907	Harry L. Sack	R	"TAR, Lists"															0
3429		"Domino Rag, The"		"Glade, Richard"		1908	Richard Glade	R	"TAR, Brier, JDS"															0
3430	x	Don Caesar De Bazan	March & Two-Step	"Reese, Hans F."		1909	Hans F. Reese	M	"Cowles, Temp, JDS, Brier"									x						0
3431		Don’s Blues  		"Ewell, Don & Smith, Ray"	"Ewell, Don & Smith, Ray"			S	SOR															0
3432		Donald Rag		Traditional			[Martin Melody Boys]	R	Juneberry															0
3433		Donkey Honk Rag		"Goodman, Stephen Kent"		1986	Ludwig Music	Y	SOR															0
3434		"Donkey Laugh, The"		"Morley, Joe"		1922	"Clifford Essex, London"	N	neo															0
3435		Donnybrook Fair		"Davis, Harry I."		1904	Jos. W. Stern & Co.	R	Graf															0
3436		Don't Ask Me		"Brier, Tom"		1992	(Unpublished)	Y	Brier															0
3437		Don't Ask Me		"Rummel, Jack T."		1991	Diagonal Music	Y	Brier															0
3438	x	Don't Be Angry With Me	Song	"Donaldson, Walter"	"Donaldson, Walter"	1926	Jerome H. Remick & Co.	S	"CEPM, Brier"	m													(x) unk ex Himpsl	17
3439	x	Don't Blame Me		"McHugh, Jimmy"	"Fields, Dorothy"	1933	Robbins Music Corp.	S	"CEPM, Reublin, Baker"									x	x				"(x) Irick ex Decker, (x) unk ex Old Web"	39
3440	x	Don't Bring Lulu	Song	"Henderson, Ray"	"Rose, Billy & Brown, Lew"	1925	Jerome H. Remick & Co.	S	"SOR, Brier"														"(x) Arden ex Smythe, (x) Baker ex PRT, (x) Delcamp ex PRT, (x) Johnson ex PRT, (x) Laney ex Smythe, (x) Sharp ex Perry, (x) unk ex Perry, (x) Germain ex Perry, (x) unk ex Smythe, (x) Howard ex Perry, (x) Pardey & Murn ex Perry"	226
3441	x	Don't Bring Me Posies	It's Shoesies That I Need	"Rose, Fred"	"McCabe, Billy & Jennings, Clarence"	1921	Irving Berlin Inc.	S	Brier									x					"(x) Howard ex TR, (x) Wilsey ex York  "	38
3442		Don't Butt In		"Johnson, J. Rosamond "	"Cole, Bob & Johnson, J. Weldon "	1901		S	And															0
3443	x	"Don't Cry, Little Girl, Don't Cry"		"Pinkard, Maceo"	"Pinkard, Maceo"	1918	"Shapiro, Bernstein & Co."	S	"Lists, Mathew, Reublin, Indiana"	c													"(x) Wendling & Robinson ex TR, (x) Mackey ex TR"	47
3444		Don't Do Nothin' Till You Hear From Me		"Von Tilzer, Albert"	"Von Tilzer, Albert"			S	Mathew															0
3445		Don't Fish In My Sea  		"Rainey, Ma & Smith, Bessie"	"Rainey, Ma & Smith, Bessie"	1928	Northern Music Corp	S	"SOR, PM"															0
3446		Don't Forget You're Talking To A Lady!		"Spink, George A."	"Blossom, Jnr, Henry W."	1902	Jos. W. Stern & Co.	S	Temp															0
3447		Don't Get Nervous	Characteristic March	"Brazil, M. I."		1901	G. H. Munroe & Co.	M	Brier															0
3448		Don't Go Away		"Feiber, Jess"	"Feiber, Mill"	1913	Harry Von Tilzer Music Pub. Co.	S	Brier															0
3449		"Don't Go Way, Nobody"		P.A.G.T. [identity unknown]	"Cahill, Percy"	1896	Ashton Music Co.	S	"SOR, TAPR, And"															0
3450	x	Don't Jazz Me - Rag	I'm Music	"Scott, James"		1921	Stark Music Co.	R	"R&R, SOR, TAPR, TAR, Brier, loc"		a	"1, 8, 26"				x	x	x		x			"(x) Hobbs, (x) O'Dell, (x) Witherwax, (x) unk ex York"	53
3451	x	Don't Leave Me Daddy		"Verges, Joseph M."	"Verges, Joseph M."	1916	Mornay D. Helm/ Triangle Music Pub.	S	"SOR, Brier, Mathew, And, Temp"									x					"(x) unk ex Smythe, (x) Kortlander ex Smythe"	43
3452		Don't Leave Me In The Ice And Snow		"Jackson, Tony"	"Jackson, Tony"	1917	Will Rossiter	S	"SOR, TAPR"															0
3453		Don't Love Me Blues		"Blake, Eubie "	"Sissle, Noble"	1923		S	"Baker, dbel"															0
3454		Don't Make Dem Scandalous Eyes at Me	March or Two Step	"Johnson, Lee"		1903	Lee Johnson Music Pub. Co.	M	Brier															0
3455		Don't Make Dem Scandalous Eyes At Me [song]	(March or Two Step)	"Johnson, Lee"	"Johnson, Lee"	1903	Lee Johnson Music Pub. Co.	S	"UCR, MacD, And, Beattie, Brier"															0
3456		Don't Monkey With It		"Monsbourgh, Adrian"		pre 1962		N	"SOR, Mathew"															0
3457		Don't Rag On Me	aka A Funny Ragtime	"Young, Sam"		2006		Y	Sibelius Music*															0
3458	x	Don't Shoot The Piano Player  	(He's Doing the Best He Can)	Hiawatha		2005	(Unpublished)	Y	Comp														(x) Hiawatha ex Mathew	22
3459		"Don't Slip Me In The Dozen, Please"		"Smith, Chris"	"Smith, Chris"	1921		S	Baker															0
3460		Don't Somebody Want Somebody To Love?		"Rose, Fred & Lyman, Abe"		1927	"Shapiro, Bernstein & Co. Inc."	P	Reublin															0
3461	x	Don't Take Away Those Blues	Song	"McKiernan, Joe & Spencer, Norman"	"McKiernan, Joe & Spencer, Norman"	1920	Jerome H. Remick & Co.	S	Temp									x					(x) Kortlander ex York                     	43
3462		Don't Take That Black Bottom Away		"Coslow, Sam, Britt, Addy & Link, Harry"	"Coslow, Sam, Britt, Addy & Link, Harry"	1926	Henry Waterson	S	"SOR, Sull, Lists"															0
3463		Don't Tell It To Me		"Brymn, James Tim"	"MacPherson, Richard C."	1902		S	And															0
3464		Don't Tell Me Nothin’ ’Bout My Man  [song]		"Morton, Jelly Roll"	"Morton, Jelly Roll"	1930	Southern Music Co.	S	Med															0
3465	x	Don't Tell Your Monkey Man	aka Monkey Man Blues	"Johnson, Lukie & Koehler, Ted"	"Johnson, Lukie & Koehler, Ted"	1919	Williams & Piron	S	"TAPR, And, Temp"									x					(x) Jones ex York                          	43
3466		Don't Try This At Home!	A Reckless Entertainment	"Kay, Brad"		1991	Superbatone Music	Y	Brier															0
3467		Don't Turn Your Back On Me  		"Williams, Clarence"	"Williams, Clarence"	1928		S	"SOR, And, Rummel"															0
3468		Don't Wake Me Up	Let Me Dream.  Fox-Trot Song	"Wayne, Mabel & Baer, Abel"	"Gilbert, L. Wolfe"	1925	Leo Feist Inc.	S	"Brier, Reublin"															0
3469		Don't You Be Lonely		"Lamb, Joseph F."			(Unpublished)	R	"TAPR, Tjaden"															0
3470		Don't You Hit That Lady Dressed In Green		Traditional				R	"Ranalli, Mathew"															0
3471		Don't You Leave Me Here 	aka I'm Alabama Bound	"Morton, Jelly Roll"	"Morton, Jelly Roll"	1940	Tempo Music Inc.	S	"SOR, TAPR, Med"															0
3472	x	Don't You Never Take No Ten Cent Drink On Me		"Queen, John & Cannon, Hughie"	"Queen, John & Cannon, Hughie"	1901	"Howley, Haviland & Dresser"	S	"Kass, dbe"														(x) Kass	8
3473		Don't You Think You'd Better Let Me Try?		"Livernash, Will L."	"Callahan, J. Will"	1918	Will L. Livernash	S	Brier															0
3474		Doo Dah Blues		"Rose, Fred & White, Eddie"	"Rose, Fred & White, Eddie"	1922	"Shapiro, Bernstein & Co. Inc."	S	"CEPM, Lists"															0
3475		Doo Wacky Rag		"Busch, Louis F."		1956	(Unpublished)	Y	"R&R, REC, Lists"															0
3476		Doodah Rag		"Peychär, Herwig"		1982	Edition Melodie	Y	Schm															0
3477		Doodle Bug	A Characteristic Rag	"Hess, Cliff"		1915	"Waterson, Berlin & Snyder"	R	"TAR, Brier"															0
3478		Doodle Bug Rag		"Carmichael, Hoagy"		1952	(Unpublished)	Y	Mathew															0
3479	x	Doodle Doo Doo 		"Kassel, Art & Stitzel, Mel"	"Kassel, Art & Stitzel, Mel"	1924	Leo Feist Inc.	S	Brier														"(x) Clair ex PRT, (x) unk ex Smythe"	35
3480		Doodle-De-Dum	Such a funny little tune	"Johnson, Charles L."		1916	Chas L. Johnson & Co.	M	Brier															0
3481	x	Doodles		"Cardenas, Jaime"		2006	(Unpublished)	Y	Comp														(x) Cardenas	12
3482	x	Dope	A Rag Novellette.  Two-Step	"Polla, William C. (as Powell, W. C.)"		1909	Joseph Flanner	R	"TAR, Brier, And, Temp"				x			x	x	x						0
3483		"Dope Rag, The"		"Polla, William C. (as Powell, W. C.)"	"Rosen, S."	1912		S	"Mark, dbe"															0
3484	x	Dora 		"Johnson, Lee"	"Johnson, Lee"	1904	Lee Johnson Music Pub. Co.	S	UCR									x						0
3485		"Dora Dean, The Hottest [Sweetest] Gal You Ever Seen"		"Williams, Bert A."	"Williams, Bert A."	1895	Broder & Schlam	S	"Levy, TAPR, Temp"															0
3486		Dora's Destiny		"Dallwitz, Dave"		1996	(Unpublished)	Y	Mathew															0
3487		Dorothy		"Banta, Frank E. & McHugh, Jimmy"		1929	Jack Mills Inc.	N	"TAR, Lists, Baker"															0
3488		Dorothy	Fox-Trot	"Gaskill, Clarence"		1926	Leo Feist Inc.	F	Brier															0
3489	x	Dorothy		"Hoyt, Richmond F."	"Hoyt, Richmond F."	1904	E. J. Denton	S	"TAR, Levy"									x						0
3490		"Dorothy Jardon, The"	Novelette	"Barton, Roy"		1917	Will Rossiter	P	Brier															0
3491		Dorothy Rag		"Johnson, Nat"			(Piano roll)	R	Lists															0
3492		Dottie Dimple	March and Two Step	"McPherran, Florence"		1906	Sterling Music	M	Brier															0
3493		Dottie Dimples		"Green, George Hamilton & Arden*, Victor"		pre 1920		N	"Baker, Mathew"															0
3494	x	Double Fudge	Ragtime Two Step	"Jordan, Joe"		1902	Jos. F. Hunleth Music	R	"R&R, SOR, TAPR, TAR, Brier, And, Tjaden"					x				x						0
3495		Double M Rag		"Morris, Joe & Morris, William"		1914	William Morris Pub.	R	"TAR, Lists"															0
3496		Double Roast		"Dallwitz, Dave"		1990	(Unpublished)	Y	"Mathew, Baker"															0
3497		Double Sunrise		"Davis, Gary L."		2005	Gary L. Davis	Y	Brier															0
3498	x	"Doubtful Rag, The"		Hiawatha		2007	(Unpublished)	Y	Comp														(x) Hiawatha ex Mathew	22
3499		Doughboy Rag		[Lewis Franklin]				R	Mathew															0
3500		Dougherty's Rag		"White, Richard"		2002	Whitco Press	Y	Beattie															0
3501		Douglas Cake Walk		"Rossiter, Madeline"		1904	"John Alvey Turner, London"	R	"RWC, CRN, Hulse, Beattie, Lists"															0
3502		Douglas Club Rag		"Johns, Al"		1902	"Shapiro, Bernstein & Co."	R	Brier															0
3503		Dove In The WIndow		"Ashwander, Donald"		[modern]		Y	Davis															0
3504		Dove Tail Rag		"Goodman, Stephen Kent"		1993	Sound Traditions Publishing	Y	Mathew															0
3505	x	Down A Country Road		"Thompson, Gary"		2000	(Unpublished)	N	Mathew														(x) Thompson	12
3506	x	Down Among The Sheltering Palms	"One-step, Two-step or Trot"	"Olman, Abe"		1915	Leo Feist Inc.	I	"Brier, And"									x					(x) Kortlander ex Smythe	24
3507	x	Down Among The Sheltering Palms [song]		"Olman, Abe"	"Brockman, James"	1915	Leo Feist Inc.	S	"CEPM, Levy, SOR, TAPR, Brier"									x					"(x) Melody Lane, (x) unk ex Smythe"	34
3508	x	Down Among The Sugar Cane		"Mack*, Cecil & Smith, Chris"	Avery & Hart	1908	Gotham-Attucks Music Co.	S	"CEPM, Levy, Brier, UCR, Kirk"									x					(x) Carroll ex PRT	18
3509		Down And Out Rag		"Ryden, William"		1980	(Unpublished)	Y	Comp															0
3510	x	Down At Jasper Johnson's Jamboree		"Wilkens, Verna"	"Allison, Andrew "	1914	F. B. Haviland Pub. Co. Inc.	S	"And, RWC, Duke, Lists"									x						0
3511	x	Down At The Barbecue		"Lewis, Roger & Erdman, Ernie "	"Lewis, Roger & Erdman, Ernie "	1914	Will Rossiter	S	"And, Temp"														(x) Wendling ex Perry 	22
3512		Down At The Old Swimming Hole		"Wilson, Al & Brennan, Jim"	"Wilson, Al & Brennan, Jim"	1921	Edward B. Marks Music Co.	S	Brier															0
3513		Down By The Beautiful Nile	Song	"Meyer, George W."	"Bryan, Alfred"	1917	Jerome H. Remick & Co.	S	Brier															0
3514		Down By The Chattahoochee River		"Eastwood, Harry"	"Eastwood, Harry"	1916	Pace & Handy Music Co. 	S	"Temp, dbe"															0
3515		Down By The Gas House		"Piantadosi, Al"	Tracey	1927	"Shapiro, Bernstein & Co. Inc."	S	"Reublin, Melo"															0
3516	x	Down By The River		"Creamer, Henry S. & Layton, J. Turner "	"Creamer, Henry S. & Layton, J. Turner "	1923	Jerome H. Remick & Co.	S	"CEPM, UCR, Brier"	m													(x) unk ex Himpsl	17
3517		Down By The Shore		"Duncan, Harrison & Johnson, James P."	"Duncan, Harrison & Johnson, James P."	1959	Duncan & Johnson Music	S	Brier															0
3518	x	Down De Lover's Lane	Plantation Croon	"Cook, Will Marion"	"Dunbar, Paul Laurence"	1900	Jos. W. Stern & Co.	S	"Lists, dbe, Kass"														(x) Kass	8
3519		Down Georgia	A Dixie Two Step	"O'Hare, Wm Christopher"		1902		P	"Lists, dbe"															0
3520	x	Down Hearted Blues		"Austin, Lovie"	"Hunter, Alberta"	1923	Jack Mills Inc.	S	"Lists, Baker"														(x) Loraine ex Perry	20
3521	x	"Down Home Blues, The"		"Delaney, Tom"	"Delaney, Tom"	1921		S	"SOR, BIT, Perry"														(x) Seidel ex Perry	19
3522	x	Down Home Rag		"Sweatman, Wilbur C. S."		1911	Will Rossiter	R	"R&R, SOR, TAPR, TAR, Brier, And, Temp"							x	x						"(x) Black ex Decker, (x) unk ex TR, (x) Heard"	45
3523		Down Home Rag [Deeten Datten Dooten]		"Sweatman, Wilbur C. S."	"Brown, Lew"	1939	"Shapiro, Bernstein & Co."	S	Brier															0
3524	x	Down Home Rag [song]		"Sweatman, Wilbur C. S."	"Lewis, Roger"	1913	Will Rossiter	S	"Mark, UCR, Lists"									x					(x) Cook ex TR	14
3525	x	"Down Home Shout, A"	Characteristic Slow-Drag and Two Step	"Carle, Herman"		1907	Victoria Music Co.	R	"MacD, Brier, Duke"							x		x					(x) Kass	8
3526	x	Down Honolulu Way	Song	"Burtnett, Earl & Burke, Jos. A."	"Dempsey, J. E."	1916	Jerome H. Remick & Co.	S	"Levy, Brier, dbel"									x						0
3527		Down In Arkansaw	March Two Step	"Lewis, Seneca G."		1904		M	Lists															0
3528	x	Down In Borneo Isle		"Creamer, Henry S. & Layton, J. Turner "	"Creamer, Henry S. & Layton, J. Turner "	1917		S	And														(x) unk ex Smythe	17
3529		Down In Daphne By The Sea		"Owen, Mary"	"Owen, Mary"	1926	Mary Owen	S	Brier															0
3530	x	Down In Darktown	Cake Walk	"Hills, Frank"		1902	Century Music Pub.	R	Brier	m				x										0
3531		Down In Dixie   	Rag March	"Hubbell, John Raymond"		1899	Victor Kremer Co.	M	"JDS, Brier"															0
3532	x	Down In Honky Tonk Town		"McCarron, Charles R. & Smith, Chris"	"McCarron, Charles R. & Smith, Chris"	1916	Broadway Music Corp.	S	"CEPM, SOR, TAPR, And, IHS"									x					"(x) Straight ex Smythe, (x) unk ex Smythe"	41
3533	x	Down In Jungle Town		"Morse, Theodore F."	"Madden, Edward"	1908	F. B. Haviland Pub. Co. Inc.	S	"CEPM, Levy, SOR, TAPR"									x	x				(x) unk ex York	15
3534		Down In Memphis		"Wilson, Hi, Byers, Hal  & Newhoff, Irving"	"Wilson, Hi, Byers, Hal  & Newhoff, Irving"	1916		S	And															0
3535	x	Down In Mississippi		"Ramsdell, Joseph P."		1899		N	Wilson				x			x								0
3536	x	Down In Mobile	March Characteristic	"Guy, Harry P."		1904	"Shapiro, Remick & Co."	M	Brier									x						0
3537		Down In Old Arkansas		"Wenrich, Percy"			Frank K. Root & Co.	N	"Kaufer, dbe"															0
3538		Down In Our Alley Blues  		"Ellington, Duke & Hardwick, Otto"		1927	Mills Music Inc.	B	"SOR, PM"															0
3539	x	Down in Ragtime Town		"Bennett, Billy"	"Overholtz, Ray"	1914	Ray Overholtz	S	Temp									x						0
3540		Down In Sugar Cane Lane		"Mack*, Cecil & Smith, Chris"	"Mack*, Cecil & Smith, Chris"	1916		S	"And, Baker"															0
3541		Down In Tennessee		"Porter, W. D."		1898	Ring	R	"Lists, CRN"															0
3542		Down In That Foreign Land		"Warfield, Charles"	"Warfield, Charles"	1907		S	And															0
3543		Down In The Cotton Fields	Cakewalk.  A Real Negro Oddity	"Elliott, Chas W."		1900		R	Lists															0
3544		Down In Yucatan	Characteristic March & Two Step	"Henry*, S. R."		1910	Jos. W. Stern & Co.	R	"Cowles, Sluijs"															0
3545	x	Down Kentucky Way 	A Darkey Lullaby	"Casey, James W."	"Casey, James W."	1919	Echo Music Publishing Company	S	Temp									x						0
3546		Down Old Georgia Way (inc.)	Song	"Williams, Spencer"	"Williams, Spencer"	1925	Lincoln Music	S	Brier															0
3547		Down Old Tampa Bay		"Francis, William T."			M. Witmark & Sons		Lists															0
3548	x	Down On De Levee		"Cobb, George L."	"Yellen, Jack"	1912	Charles I. Davis	S	"Lists, dbe, Maine"									x						0
3549		Down On The Florida Shore		"Carroll, Harry"	"Macdonald, Ballard"	pre 1926	Henry Waterson	S	"Lists, Mathew"															0
3550	x	Down On The Levee 		"Brooks, Shelton"	"Brooks, Shelton"	1914	Will Rossiter	S	Pitt-Payne									x						0
3551		Down On The Old Plantation	March (Two-Step)	"Roat, C. D."		1899	H. S. Gordon	M	Rise															0
3552	x	Down On The Old Plantation	Cake-walk	"Wilson, Bayard"		1899	M. D. Swisher	R	Maine					x										0
3553	x	Down Souf' In Alabama	Dance	"Janssen, Benjamin H."		1898	M. D. Janssen & Co.	R	"Wilson, Brier"				x			x		x						0
3554	x	Down South	Rag-time March and Two-Step	"Grimaldi, Christian (as Grimm, C.A.)"		1907	Jerome H. Remick & Co.	M	"TAR, TAPR, Brier"	m													(x) unk ex Himpsl	17
3555	x	Down South	aka Dort Unten Im Süden; aka Dans Le Sud	"Myddleton, William Henry"		1901	"Hawkes & Son, London"	P	"CEPM, Brier, Lotz, Beattie"														"(x) Carroll ex PRT, (x) unk ex Smythe"	37
3556	x	Down South Everybody's Happy	Song	"Paley, Herman"	"Vincent, Nat"	1917	Jerome H. Remick & Co.	S	Brier														(x) Minto ex Smythe	19
3557	x	Down The Road Rag		"Bowie, Greenfield"		2001	B & B Music Folios	Y	Mathew 														(x) Bowie	9
3558		"Down Town Rag, The"		"Signorelli, Frank & Carrozza, George"		1923	Jack Mills Inc.	R	"Brier, Crausaz"															0
3559	x	"Down Town Rag, The [song]"		"Signorelli, Frank"	"Carrozza, George"	1923	Jack Mills Inc.	S	"REC, TAPR, TAR, Ranalli"									x						0
3560		Down Under	The Dandenong to Nyerimilang Barbecue Circuit Two-Step	"Rummel, Jack T."		1991	Diagonal Music	Y	Brier															0
3561		Down Where The Cocoanut Grows		"Bowers, Frederick V."	"Horwitz, Charles"	1902	Jos. W. Stern & Co.	S	Lists															0
3562	x	Down Where The Swanee River Flows		"Von Tilzer, Albert"	"McCarron, Charles R. & Alberte, Chas S."	1916	Broadway Music Corp.	S	"CEPM, Levy, Brier"														(x) Arden ex TR	15
3563		Down Where The Sweet Potatoes Grow		"Von Tilzer, Harry"	"Sterling, Andrew B."	1904	Harry Von Tilzer Music Pub. Co.	S	Brier															0
3564	x	Down Yonder		"Gilbert, L. Wolfe"	"Gilbert, L. Wolfe"	1921		S	"SOR, dbel"						x								"(x) Mackey ex Smythe, (x) Shipman ex PRT, (x) unk ex TR, (x) Hunt & Seidel ex Perry"	83
3565		Downright Happy Rag		"Mier, Martha"		1993	"Alfred Publishing Co., Inc"	Y	Beattie															0
3566		Downtown Rag		"Carrozza, George"	"Signorelli, Frank"	1923	Mills Music Inc.	S	TAPR															0
3567	x	Draggy Rag		"Berlin, Irving"	"Berlin, Irving"	1910	Ted Snyder Co.	S	"Levy, MacD, UCR, Brier"									x				x		0
3568	x	Draggy Rags	Two Step	"Argo, D. P."		1908	Sterling Pub.	R	"TAR, Brier"					x										0
3569	x	Dragonfly Rag		"Radna, Rudolf B."		2009	(Unpublished)	Y	"Beattie, Brier"														(x) Radna	9
3570	x	"Dragon-Fly, The"	A Ragtime Miniature	"Andersson, Peter"		1992	(Self-published)	N	"Wilson, Davis"														(x) Mezjuev	11
new		Drag-Rag		"Bar-Niv, Rani"		ca 2012	(Unpublished)	Y	Mathew	a														0
3571	x	Drake's Cake Walk		"Kendall, Edwin F. "		1909	Drake Brothers	R	"Brier, UCR, nypl"				x			x		x						0
3572		Draw That Color Line		"Harney, Ben"	"Harney, Ben"	1898	"F. A. Mills, Inc., Music Publisher"	S	"TAPR, dbel"															0
3573	x	Dream House		"Cowan, Lynn"	"Foxe, Earle"	1926	"Sherman, Clay & Co."	S	"CEPM, Brier"														(x) unk ex Smythe	17
3574		Dream Natasha		"Robinson, Reginald R."		1994	Reginald R. Robinson	Y	"Wilson, Brier"															0
3575		Dream Of A Doll	Piano Solo	"Alpert, Pauline"		1934	Jack Mills Inc.	N	Brier															0
3576		Dream Of Me		"Hickman, Art, Black, Ben & Jerome, M. K."	"Hickman, Art, Black, Ben & Jerome, M. K."	1921	"Waterson, Berlin & Snyder"	S	Brier															0
3577		"Dream Of Ragtime, The"		"Marchese, Eric"		1995	E-M Music Pub. Co.	Y	Brier															0
3578		"Dream Of Rag-Time, The"		Godfrey & Hargreaves		1913	"B. Feldman & Co., London"	R	Lists															0
3579	x	"Dream Of Sedalia, A"		"Wyndham, Tex"		1991	Ragtime Press	Y	"Brier, Baker, Davis"														(x) Keller	10
3580		Dream Of The Rarebit Fiend	"Cake Walk, aka Brooklyn Cake Walk, Perman's Brooklyn Cake Walk"	"Thurban, Thomas W."		1906	"Francis, Day & Hunter"	I	Mark	c														0
3581		Dream Pal		"Baskette, Billy"	"Baskette, Billy"	1925	Henry Waterson	S	Brier															0
3582	x	Dream Rag	"aka Dream, The"	"Pickett, Jesse "		1896/c1944	(Unpublished)	R	"REC, SOR, TAPR, Brier"														(x) Roberts ex Trachtman	24
3583		Dream Rags		"Albright, William"		1970		Y	Davis															0
3584	x	Dream Shadows		"Bolcom, William"		1970/ c1981	Edward B. Marks Music Co.	Y	"MacD, Brier"		a	17			x								(x) Wolfe ex Wilson	19
3585		Dream Train		"Baskette, Billy"	"Newman, Charles"	1928	Milton Weil Music Co.	S	"CEPM, SOR, Brier"															0
3586	x	"Dream, A"		"Karns, Verdi"		1895		Y	"Cowles, Perry"														"(x) Brockway ex Perry, (x) Roberts ex Perry"	43
3587		"Dream, The"		"Wilson, Jack"		[modern]		Y	Davis															0
3588		Dreamer Of Dreams		"Fiorito, Ted"	"Kahn, Gus"	1924	Jerome H. Remick & Co.	S	"CEPM, Reublin"															0
3589		"Dreamer, The"		"Keenan, Brian Patrick"		1991	Brian Keenan	Y	Brier															0
3590		Dreaming	Intermezzo.  A Serenade	"Scheu, Archie W."		1906	Archie W. Scheu Music Pub. Co.	I	"Lists, JDS"															0
3591	x	Dreaming Blues		"Baker, Edythe Ruth"		1920	Triangle Music Pub. Co.	B	"RWC, Brier"														"(x) Clair ex PRT, (x) Seidel ex Perry   "	40
3592	x	Dreams Of Old Kentucky	March Two-Step	"Lang, G. O."		1897	Legg Bros.	M	"MacD, Duke"				x					x						0
3593		Dreams of Ragtime	"Intermezzo, Two-Step"	"Thurban, Thomas W."		1908	"Francis, Day & Hunter"	I	"Mathew, dbel"	c														0
3594	x	Dreamy Baby 	(Just Like You)	"Penn, Henri"	"Penn, Henri"	~1917	"Allan & Co., Melbourne"	S	"NLA, Beattie"							x								0
3595		Dreamy Daniel	Ragtime Two Step	"Read, Ezra"		1913	"London Music Publishing Stores Ltd, London"	R	"Brier, NLA, dbe"	c														0
3596	x	Dreamy Draw		"Davis, Gary L."		2002	(Unpublished)	Y	Brier														(x) Davis 	10
3597		Dreamy Everglades 	Blue Yodel	"Williams, Spencer"	"Williams, Spencer"	1928	(Unpublished)	S	Brier															0
3598	x	Dreamy Eyes	Characteristic March and Two Step	"Lampe, J. Bodewalt"		1902	Whitney-Warner Pub. Co.	M	"Levy, Brier"									x						0
3599		Dreamy Rag	Two-Step	"McKray, Ethel M. "		1912	Globe Music Co.	R	"TAR, Brier"															0
3600		Dreamy Rag		"Smith, Willie ""The Lion"" "		1925	(Unpublished)	R	Brier															0
3601		Dreary Weary Blues		"Lada, Anton & Williams, Spencer"	"Lada, Anton & Williams, Spencer"	1923	Leo Feist Inc.	S	Brier															0
3602	x	Drifting And Dreaming	Sweet Paradise.  A Hawaiian Love Song	"Van Alstyne, Egbert, Schmidt, Erwin R & Curtis, Loyal"	"Gillespie, Haven"	1925	L. B. Curtis	S	"CEPM, Brier"														(x) unk ex Smythe	17
3603		Drifting In Dreams With You		"Aufderheide, May Frances"	"Aufderheide, Rudolph"	1911	J. H. Aufderheide & Co.	S	"Lists, Tjaden"															0
3604		Driftwood		"Brier, Tom"		2003	Tom Brier	Y	Brier															0
3605	x	Driftwood		"Kahn, Gus & Gold, Lew"	"Kahn, Gus & Gold, Lew"	1924	Irving Berlin Inc.	S	"Lists, Smythe"														(x) Lawnhurst ex Smythe	23
3606		Driftwood		"Ryden, William"		1978	(Unpublished)	Y	Comp															0
3607		Droop Dem Eyes		"Creamer, Henry S. & Europe, James Reese "	"Creamer, Henry S. & Europe, James Reese "	1912	"Waterson, Berlin & Snyder"	S	"And, Crausaz"															0
3608		Drowsy Dempsey	A Coon Shuffle	"Lansing, George L."		1908		N	Paragon															0
3609		Drowsy Moonlight 	Blues Yodel	"Williams, Spencer"	"Williams, Spencer"	1928	(Unpublished)	S	Brier															0
3610		Drumology		"Alford, Harry L."		1914		N	"Baker, dbel"															0
3611		Drunkard's Path		"Ashwander, Donald"		[modern]		Y	Davis															0
3612		Dry Creek Days		"Rummel, Jack T."		2000	(Unpublished)	Y	Rummel															0
3613		Dry Gin Rag		Traditional				R	Mathew															0
3614		Dry Grins Cake Walk		"Harp, E. L."			Thos. Goggan & Bros.		Lists															0
3615		"Dry Rag, The"	Rag Moderne	"Henderson, Devon"		1988	E-M Music Pub. Co.	Y	Brier															0
3616		Dry Those Tears		"Burnett, Ernie"	"Burnett, Ernie"	1919	Keystone Music Co.	S	"dbel, Lists"															0
3617	x	Dublin Daisies	An Irish Intermezzo Two Step	"Wenrich, Percy"		1909	Leo Feist Inc.	I	"Wilson, dbe"				x			x		x					(x) unk ex York	15
3618		"Dublin Rag, The"		"Parker, Stephen Charles"		[modern]	[Self-published]	Y	Comp															0
3619	x	"Dublin Rag, The"		"Schwartz, Phil"	"Atteridge, Harold R."	1910	Leo Feist Inc.	S	"UCR, Mark, dbe, Temp, Lists"									x					(x) unk ex York	15
3620		Duck Shoe Rag		Traditional			[Grinell Giggers]	R	Juneberry															0
3621		Duck Walk Rag		"Shelley, Donna"		[modern]		R	Lists															0
3622		"Duck's Quack, The"	A Barnyard Jazzboree	"Maguire, Hannibal"	"Maguire, Hannibal"	1923	Leo Feist Inc.	S	"Lists, Baker"															0
3623		Ducky	A Syncopation for Piano	"Perl, Lothar"		1932	"B. Schott's Söhne, Mainz"	R	Lotz															0
3624		Ducky	Jazzband und Rag.   Marcia	Wilm-Wilm		1919-23	"Schuberth, Leipzig"	R	Lotz															0
3625	x	Du-Dah		"Brennan, Leo & Williams, Roy"	"Brennan, Leo & Williams, Roy"	1919	Brennan & Williams	S	Pitt-Payne									x						0
3626		Dudes' Parade [lost]		"Joplin, Scott"		1903		R	KoR															0
